314,1079114,Where does the @Transactional annotation belong?,https://stackoverflow.com/questions/1079114/where-does-the-transactional-annotation-belong,true,283774,1079125,19,598,2024-01-04 19:39:18.000000,2009-07-03 20:20:11.000000,2024-01-04 19:39:18.000000,30967,"<p>Should you place the <code>@Transactional</code> in the <code>DAO</code> classes and/or their methods or is it better to annotate the Service classes that are using the DAO objects? Or does it make sense to annotate both layers?</p>
",1,599
315,7569335,Reverse a string in Java,https://stackoverflow.com/questions/7569335/reverse-a-string-in-java,true,1422499,7569370,37,597,2017-09-11 05:38:14.000000,2011-09-27 20:44:42.000000,2023-11-02 21:40:38.000000,533562,"<p>I have <code>""Hello World""</code> kept in a String variable named <code>hi</code>.</p>

<p>I need to print it, but reversed.</p>

<p>How can I do this? I understand there is some kind of a function already built-in into Java that does that.</p>

<p>Related: <a href=""https://stackoverflow.com/questions/2441501/reverse-hello-world-in-java"">Reverse each individual word of “Hello World” string with Java</a></p>
",8,605
316,225337,How to split a string with any whitespace chars as delimiters,https://stackoverflow.com/questions/225337/how-to-split-a-string-with-any-whitespace-chars-as-delimiters,true,779801,225360,13,596,2020-02-14 10:21:02.000000,2008-10-22 19:27:17.000000,2024-04-09 01:50:42.000000,30323,"<p>What regex pattern would need I to pass to  <code>java.lang.String.split()</code>  to split a String into an Array of substrings using all whitespace characters (<code>' '</code>, <code>'\t'</code>, <code>'\n'</code>, etc.) as delimiters?</p>
",0,596
318,207947,How do I get a platform-independent new line character?,https://stackoverflow.com/questions/207947/how-do-i-get-a-platform-independent-new-line-character,true,462084,209771,8,594,2023-07-12 02:04:24.000000,2008-10-16 17:37:05.000000,2023-07-12 02:04:24.000000,3713,"<p>How do I get a platform-independent newline in Java? I can’t use <code>""\n""</code> everywhere.</p>
",2,596
319,6588390,Where is JAVA_HOME on macOS Mojave (10.14) to Lion (10.7)?,https://stackoverflow.com/questions/6588390/where-is-java-home-on-macos-mojave-10-14-to-lion-10-7,true,580272,6588410,27,592,2018-10-29 13:00:20.000000,2011-07-06 04:19:34.000000,2022-09-05 18:30:53.000000,258689,"<p>Java is an optional package on the latest versions of macOS.  </p>

<p>Yet once installed it appears like the <strong>JAVA_HOME</strong> environment variable is <strong>not set properly</strong>.</p>
",0,592
320,5871053,Difference between jar and war in Java,https://stackoverflow.com/questions/5871053/difference-between-jar-and-war-in-java,true,464955,5871102,15,592,2019-04-12 19:55:37.000000,2011-05-03 22:31:03.000000,2024-04-16 09:01:34.000000,1178669,"<p>What is the difference between a <code>.jar</code> and a <code>.war</code> file?<br>
Is it only the file extension or is there something more?</p>
",1,593
332,30528255,How to access a value defined in the application.properties file in Spring Boot,https://stackoverflow.com/questions/30528255/how-to-access-a-value-defined-in-the-application-properties-file-in-spring-boot,true,1102977,30528430,31,583,2024-08-02 22:20:29.000000,2015-05-29 19:19:28.000000,2024-08-02 22:20:29.000000,4617914,"<p>I want to access values provided in <code>application.properties</code>, e.g.:</p>

<pre><code>logging.level.org.springframework.web: DEBUG
logging.level.org.hibernate: ERROR
logging.file=${HOME}/application.log

userBucket.path=${HOME}/bucket
</code></pre>

<p>I want to access <code>userBucket.path</code> in my main program in a Spring Boot application.</p>
",0,583
323,1073919,How to convert int[] into List&lt;Integer&gt; in Java?,https://stackoverflow.com/questions/1073919/how-to-convert-int-into-listinteger-in-java,true,809708,1073933,22,590,2014-01-05 19:17:14.000000,2009-07-02 19:47:36.000000,2024-08-18 15:10:53.000000,6068,"<p>How do I convert <code>int[]</code> into <code>List<Integer></code> in Java?</p>

<p>Of course, I'm interested in any other answer than doing it in a loop, item by item. But if there's no other answer, I'll pick that one as the best to show the fact that this functionality is not part of Java.</p>
",0,590
324,299304,Why does Java&#39;s hashCode() in String use 31 as a multiplier?,https://stackoverflow.com/questions/299304/why-does-javas-hashcode-in-string-use-31-as-a-multiplier,true,190466,299748,13,590,2019-01-03 21:14:00.000000,2008-11-19 00:39:43.000000,2024-01-17 17:08:35.000000,1318,"<p>Per the Java documentation, the <a href=""http://java.sun.com/javase/6/docs/api/java/lang/String.html#hashCode()"" rel=""noreferrer"">hash code</a> for a <code>String</code> object is computed as:</p>

<blockquote>
<pre><code>s[0]*31^(n-1) + s[1]*31^(n-2) + ... + s[n-1]
</code></pre>
  
  <p>using <code>int</code> arithmetic, where <code>s[i]</code> is the
   <i>i</i>th character of the string, <code>n</code> is the length of
   the string, and <code>^</code> indicates exponentiation.</p>
</blockquote>

<p>Why is 31 used as a multiplier?</p>

<p>I understand that the multiplier should be a relatively large prime number. So why not 29, or 37, or even 97?</p>
",1,591
325,203984,How do I remove repeated elements from ArrayList?,https://stackoverflow.com/questions/203984/how-do-i-remove-repeated-elements-from-arraylist,true,1040486,203992,40,589,2018-10-23 16:35:48.000000,2008-10-15 16:05:26.000000,2023-07-26 14:02:23.000000,25778,"<p>I have an <code>ArrayList<String></code>, and I want to remove repeated strings from it. How can I do this?</p>
",1,590
326,5011932,How to escape % in String.Format?,https://stackoverflow.com/questions/5011932/how-to-escape-in-string-format,true,226330,5011981,3,589,2018-08-18 05:19:03.000000,2011-02-16 10:31:32.000000,2020-05-09 17:53:51.000000,550587,"<p>I am storing a SQL query in my strings.xml file and I want to use <code>String.Format</code> to build the final string in code.  The <code>SELECT</code> statement uses a like, something like this:</p>

<pre><code>SELECT Field1, Field2 FROM mytable WHERE Field1 LIKE '%something%'
</code></pre>

<p>In order to format that I replace 'something' with %1$s so it becomes:</p>

<pre><code>SELECT Field1, Field2 FROM mytable WHERE Field1 LIKE \'%%1$s%\'
</code></pre>

<p>I escape the single quotes with the backslash.  However I am not able to escape the % sign.  </p>

<p>How can I include a like statement in my strings.xml file?</p>
",0,589
327,3153546,How does Spring achieve IOC with autowiring?,https://stackoverflow.com/questions/3153546/how-does-spring-achieve-ioc-with-autowiring,true,427819,3153617,11,589,2024-01-04 20:09:09.000000,2010-07-01 05:26:06.000000,2024-01-04 20:09:09.000000,39677,"<p>I'm a little confused as to how this <a href=""http://en.wikipedia.org/wiki/Inversion_of_control"" rel=""nofollow noreferrer"">inversion of control</a> (<code>IoC</code>) works in <code>Spring</code>.</p>
<p><strong>Say I have a service class called <code>UserServiceImpl</code> that implements the <code>UserService</code> interface.</strong></p>
<p>How would this be <code>@Autowired</code>?</p>
<p>And in my <code>Controllers</code>, how would I <code>instantiate</code> an <code>instance</code> of this service?</p>
<p>Would I just do the following?</p>
<pre><code>UserService userService = new UserServiceImpl();
</code></pre>
",0,589
328,147181,How can I convert my Java program to an .exe file?,https://stackoverflow.com/questions/147181/how-can-i-convert-my-java-program-to-an-exe-file,true,526724,147233,16,587,2018-04-29 14:16:56.000000,2008-09-29 09:23:59.000000,2024-04-06 21:09:13.000000,22634,"<p>If I have a Java source file (*.java) or a class file (*.class), how can I convert it to a .exe file?</p>

<p>I also need an installer for my program.</p>
",5,592
329,10710193,How to preserve insertion order in HashMap?,https://stackoverflow.com/questions/10710193/how-to-preserve-insertion-order-in-hashmap,true,467047,10710205,2,586,2019-01-25 00:31:48.000000,2012-05-23 05:08:23.000000,2021-12-15 19:47:21.000000,1055279,"<p>I'm using a <code>HashMap</code>. When I iterate over the map, the data is returned in (often the same) random order. But the data was inserted in a specific order, and I need to preserve the insertion order. How can I do this?</p>
",2,588
330,2223386,Why doesn&#39;t Java allow overriding of static methods?,https://stackoverflow.com/questions/2223386/why-doesnt-java-allow-overriding-of-static-methods,true,295722,2223405,22,584,2010-02-09 01:14:04.000000,2010-02-09 01:08:51.000000,2020-07-07 15:13:51.000000,202375,"<p>Why is it not possible to override static methods?</p>

<p>If possible, please use an example.</p>
",5,589
331,3571223,How do I get the file extension of a file in Java?,https://stackoverflow.com/questions/3571223/how-do-i-get-the-file-extension-of-a-file-in-java,true,882676,16202288,34,583,2013-05-21 01:31:12.000000,2010-08-26 08:19:38.000000,2024-10-05 15:13:34.000000,298758,"<p>Just to be clear, I'm not looking for the MIME type.</p>

<p>Let's say I have the following input: <code>/path/to/file/foo.txt</code></p>

<p>I'd like a way to break this input up, specifically into <code>.txt</code> for the extension.  Is there any built in way to do this in Java?  I would like to avoid writing my own parser.</p>
",1,584
336,1114026,Maven Modules + Building a Single Specific Module,https://stackoverflow.com/questions/1114026/maven-modules-building-a-single-specific-module,true,439860,3899772,7,579,2017-05-23 20:10:41.000000,2009-07-12 00:12:05.000000,2024-05-14 23:47:48.000000,84818,"<p>I have a multi-module Maven project with a parent project <code>P</code> and three sub-modules <code>A</code>, <code>B</code>, and <code>C</code>.  Both <code>B</code> and <code>C</code> are war projects and both depend on <code>A</code>.  </p>

<p>I can type <code>mvn compile</code> in <code>P</code> and have all of the sub-modules properly compiled. The problem comes when I want to do operations for specific modules.</p>

<p>I'd like to be able to package a war for project <code>B</code>, but when I run the package command from <code>B</code>'s directory, it complains that it can't find the dependencies for <code>A</code>.  </p>

<p>I understand from this question: <a href=""https://stackoverflow.com/questions/808516/maven-and-dependent-modules"">Maven and dependent modules</a> that perhaps Maven isn't really designed for this type of dependency resolution, but that begs the question of how do I package <code>B</code>?  </p>

<ol>
<li><p>Do I have to run <code>mvn package</code> for the entire project hierarchy when I really just want <code>B</code>?  </p></li>
<li><p>Do I have to install snapshots of A into my local repository every time I want to package <code>B</code>?  </p></li>
</ol>

<p>This second scenario isn't much fun when <code>A</code> is still under active development.</p>

<p>Any best practices here?</p>
",0,579
337,304268,Getting a File&#39;s MD5 Checksum in Java,https://stackoverflow.com/questions/304268/getting-a-files-md5-checksum-in-java,true,522418,304350,22,578,2022-12-25 02:56:31.000000,2008-11-20 11:45:39.000000,2023-01-25 21:27:02.000000,24998,"<p>I am looking to use Java to get the MD5 checksum of a file.  I was really surprised but I haven't been able to find anything that shows how to get the MD5 checksum of a file.</p>
<p>How is it done?</p>
",2,580
338,3881,IllegalArgumentException or NullPointerException for a null parameter?,https://stackoverflow.com/questions/3881/illegalargumentexception-or-nullpointerexception-for-a-null-parameter,true,217099,3886,26,578,2014-01-17 20:18:34.000000,2008-08-07 03:26:30.000000,2024-01-06 03:06:54.000000,122,"<p>I have a simple setter method for a property and <code>null</code> is not appropriate for this particular property. I have always been torn in this situation: should I throw an <a href=""http://docs.oracle.com/javase/7/docs/api/java/lang/IllegalArgumentException.html"" rel=""noreferrer""><code>IllegalArgumentException</code></a>, or a <a href=""http://docs.oracle.com/javase/7/docs/api/java/lang/NullPointerException.html"" rel=""noreferrer""><code>NullPointerException</code></a>? From the javadocs, both seem appropriate. Is there some kind of an understood standard?  Or is this just one of those things that you should do whatever you prefer and both are really correct?</p>
",3,581
339,15655012,How does the &quot;final&quot; keyword in Java work? (I can still modify an object.),https://stackoverflow.com/questions/15655012/how-does-the-final-keyword-in-java-work-i-can-still-modify-an-object,true,589040,15655032,20,576,2018-01-09 05:09:13.000000,2013-03-27 17:02:18.000000,2024-10-11 22:30:18.000000,2169693,"<p>In Java we use <code>final</code> keyword with variables to specify its values are not to be changed.
But I see that you can change the value in the constructor / methods of the class. Again, if the variable is <code>static</code> then it is a compilation error.</p>

<p>Here is the code: </p>

<pre><code>import java.util.ArrayList;
import java.util.List;

class Test {
  private final List foo;

  public Test()
  {
      foo = new ArrayList();
      foo.add(""foo""); // Modification-1
  }
  public static void main(String[] args) 
  {
      Test t = new Test();
      t.foo.add(""bar""); // Modification-2
      System.out.println(""print - "" + t.foo);
  }
}
</code></pre>

<p>Above code works fine and no errors.</p>

<p>Now change the variable as <code>static</code>:</p>

<pre><code>private static final List foo;
</code></pre>

<p>Now it is a compilation error. How does this <code>final</code> really work?</p>
",2,578
340,3697287,Eclipse: Set maximum line length for auto formatting?,https://stackoverflow.com/questions/3697287/eclipse-set-maximum-line-length-for-auto-formatting,true,235555,3697302,10,575,2019-02-04 00:52:05.000000,2010-09-13 08:38:52.000000,2019-02-04 00:52:05.000000,147601,"<p>I am working with Java. If I hit <KBD>Ctrl</KBD>+<KBD>Shift</KBD>+<KBD>F</KBD> in Eclipse Helios, it will auto format my code. At a certain point, it wraps lines. I would like to increase the maximum line length. How can I do this?</p>
",0,575
341,3872063,How to launch an Activity from another Application in Android,https://stackoverflow.com/questions/3872063/how-to-launch-an-activity-from-another-application-in-android,true,565827,,19,574,2021-01-31 00:14:43.000000,2010-10-06 19:46:06.000000,2024-06-05 19:16:51.000000,467895,"<p>I want to launch an installed package from my Android application. I assume that it is possible using intents, but I didn't find a way of doing it. Is there a link, where to find the information?</p>
",0,574
342,44322178,Room - Schema export directory is not provided to the annotation processor so we cannot export the schema,https://stackoverflow.com/questions/44322178/room-schema-export-directory-is-not-provided-to-the-annotation-processor-so-we,true,218010,44645943,17,573,2020-01-02 14:34:35.000000,2017-06-02 14:25:38.000000,2024-09-01 22:10:51.000000,3101777,"<p>I am using Android Database Component Room</p>

<p>I've configured everything, but when I compile, Android Studio gives me this warning:</p>

<blockquote>
  <p>Schema export directory is not provided to the annotation processor so
  we cannot export the schema. You can either provide
  <code>room.schemaLocation</code> annotation processor argument OR set
  exportSchema to false.</p>
</blockquote>

<p>As I understand it is the location where DB file will be located</p>

<p>How can it affect my app? What is the best practice here? Should I use the default location (<code>false</code> value)?</p>
",0,573
344,299068,What are the effects of exceptions on performance in Java?,https://stackoverflow.com/questions/299068/what-are-the-effects-of-exceptions-on-performance-in-java,true,109812,299315,18,571,2019-12-04 22:53:15.000000,2008-11-18 23:31:11.000000,2021-02-23 23:58:09.000000,69572,"<p>Question:  Is exception handling in Java actually slow?</p>

<p>Conventional wisdom, as well as a lot of Google results, says that exceptional logic shouldn't be used for normal program flow in Java.  Two reasons are usually given,</p>

<ol>
<li>it is really slow - even an order of magnitude slower than regular code (the reasons given vary),  </li>
</ol>

<p>and </p>

<ol start=""2"">
<li>it is messy because people expect only errors to be handled in exceptional code.  </li>
</ol>

<p>This question is about #1.</p>

<p>As an example, <a href=""http://leepoint.net/notes-java/flow/exceptions/03exceptions.html"" rel=""noreferrer"">this page</a> describes Java exception handling as ""very slow"" and relates the slowness to the creation of the exception message string - ""this string is then used in creating the exception object that is thrown. This is not fast.""  The article <a href=""http://adtmag.com/articles/2000/08/22/effective-exception-handling-in-java.aspx"" rel=""noreferrer"">Effective Exception Handling in Java</a> says that ""the reason for this is due to the object creation aspect of exception handling, which thereby makes throwing exceptions inherently slow"".  Another reason out there is that the stack trace generation is what slows it down.</p>

<p>My testing (using Java 1.6.0_07, Java HotSpot 10.0, on 32 bit Linux), indicates that exception handling is no slower than regular code.  I tried running a method in a loop that executes some code.  At the end of the method, I use a boolean to indicate whether to <em>return</em> or <em>throw</em>.  This way the actual processing is the same. I tried running the methods in different orders and averaging my test times, thinking it may have been the JVM warming up.  In all my tests, the throw was at least as fast as the return, if not faster (up to 3.1% faster).  I am completely open to the possibility that my tests were wrong, but I haven't seen anything out there in the way of the code sample, test comparisons, or results in the last year or two that show exception handling in Java to actually be slow.</p>

<p>What leads me down this path was an API I needed to use that threw exceptions as part of normal control logic.  I wanted to correct them in their usage, but now I may not be able to.  Will I instead have to praise them on their forward thinking?</p>

<p>In the paper <a href=""http://portal.acm.org/citation.cfm?id=337453"" rel=""noreferrer"">Efficient Java exception handling in just-in-time compilation</a>, the authors suggest that the presence of exception handlers alone, even if no exceptions are thrown, is enough to prevent the JIT compiler from optimizing the code properly, thus slowing it down.  I haven't tested this theory yet.</p>
",2,573
346,17134522,How to compare the performance of Android Apps written in Java and Xamarin C#? Anyway to check quantitative data (code &amp; results),https://stackoverflow.com/questions/17134522/how-to-compare-the-performance-of-android-apps-written-in-java-and-xamarin-c-a,true,57211,,6,571,2022-02-08 13:47:36.000000,2013-06-16 22:52:36.000000,2024-08-12 23:02:15.000000,1477347,"<p>I came across Xamarin claims that their Mono implementation on Android and their C# compiled apps are faster than Java code. Did anyone perform actual benchmarks on very similar Java and C# code on different Android platforms to verify such claims, could post the code and results?</p>

<h3>Added June 18, 2013</h3>

<p>Since there was no answer and could not find such benchmarks done by others, decided to do my own tests. Unfortunately, my question remains ""locked"" so I cannot post this as the answer, only edit the question. Please vote to re-open this question. For C#, I used Xamarin.Android Ver. 4.7.09001 (beta). The source code, all the data I used for testing and compiled APK packages are on GitHub:</p>

<p>Java: <a href=""https://github.com/gregko/TtsSetup_Java"" rel=""noreferrer"">https://github.com/gregko/TtsSetup_Java</a></p>

<p>C#: <a href=""https://github.com/gregko/TtsSetup_C_sharp"" rel=""noreferrer"">https://github.com/gregko/TtsSetup_C_sharp</a></p>

<p>If someone would like to repeat my tests on other devices or emulators, I'd be interested to learn the results as well.</p>

<h1>Results from my testing</h1>

<p>I ported my sentence extractor class to C# (from my @Voice Aloud Reader app) and run some tests on 10 HTML files in English, Russian, French, Polish and Czech languages. Each run was performed 5 times on all 10 files, and the total time for 3 different devices and one emulator are posted below. I tested ""Release"" builds only, without debugging enabled.</p>

<h3>HTC Nexus One Android 2.3.7 (API 10) - CyanogenMod ROM</h3>

<p>Java: Grand total time (5 runs): 12361 ms, with file reading total: 13304 ms</p>

<p>C#: Grand total time (5 runs): 17504 ms, with file reading total: 17956 ms</p>

<h3>Samsung Galaxy S2 SGH-I777 (Android 4.0.4, API 15) - CyanogenMod ROM</h3>

<p>Java: Grand total time (5 runs): 8947 ms, with file reading total: 9186 ms</p>

<p>C#: Grand total time (5 runs): 9884 ms, with file reading total: 10247 ms</p>

<h3>Samsung GT-N7100 (Android 4.1.1 JellyBean, API 16) - Samsung ROM</h3>

<p>Java: Grand total time (5 runs): 9742 ms, with file reading total: 10111 ms</p>

<p>C#: Grand total time (5 runs): 10459 ms, with file reading total: 10696 ms</p>

<h3>Emulator - Intel (Android 4.2, API 17)</h3>

<p>Java: Grand total time (5 runs): 2699 ms, with file reading total: 3127 ms</p>

<p>C#: Grand total time (5 runs): 2049 ms, with file reading total: 2182 ms</p>

<h3>Emulator - Intel (Android 2.3.7, API 10)</h3>

<p>Java: Grand total time (5 runs): 2992 ms, with file reading total: 3591 ms</p>

<p>C#: Grand total time (5 runs): 2049 ms, with file reading total: 2257 ms</p>

<h3>Emulator - Arm (Android 4.0.4, API 15)</h3>

<p>Java: Grand total time (5 runs): 41751 ms, with file reading total: 43866 ms</p>

<p>C#: Grand total time (5 runs): 44136 ms, with file reading total: 45109 ms</p>

<h1>Brief discussion</h1>

<p>My test code contains mainly text parsing, replacing and Regex searches, perhaps for other code (e.g. more numeric operations) the results would be different. On all devices with ARM processors, Java performed better than Xamarin C# code. The largest difference was under Android 2.3, where C# code run at approx. 70% of Java speed.</p>

<p>On Intel emulator (with Intel HAX technology, emulator runs in fast virt mode), Xamarin C# code runs my sample code much faster than Java - about 1.35 time faster. Maybe Mono virtual machine code and libraries are much better optimized on Intel than on ARM?</p>

<h1>Edit July 8, 2013</h1>

<p>I just installed Genymotion Android emulator, which runs in Oracle VirtualBox, and again this one uses native Intel processor, not emulating ARM processor. As with Intel HAX emulator, again C# runs here much faster. Here are my results:</p>

<h3>Genymotion emulator - Intel (Android 4.1.1, API 16)</h3>

<blockquote>
  <p>Java:
  Grand total time (5 runs): 2069 ms, with file reading total: 2248 ms</p>
  
  <p>C#:
  Grand total time (5 runs): 1543 ms, with file reading total: 1642 ms</p>
</blockquote>

<p>I then noticed that there was an update to Xamarin.Android beta, version 4.7.11, with release notes mentioning some changes in Mono runtime as well. Decided to quickly test some ARM devices, and big surprise - C# numbers improved:</p>

<h3>BN Nook XD+, ARM (Android 4.0)</h3>

<blockquote>
  <p>Java: Grand total time (5 runs): 8103 ms, with file reading total: 8569 ms</p>
  
  <p>C#: Grand total time (5 runs): 7951 ms, with file reading total: 8161 ms</p>
</blockquote>

<p>Wow! C# is now better than Java? Decided to repeat the test on my Galaxy Note 2:</p>

<h3>Samsung Galaxy Note 2 - ARM (Android 4.1.1)</h3>

<blockquote>
  <p>Java: Grand total time (5 runs): 9675 ms, with file reading total: 10028 ms</p>
  
  <p>C#: Grand total time (5 runs): 9911 ms, with file reading total: 10104 ms</p>
</blockquote>

<p>Here C# seems to be only slightly slower, but these numbers gave me a pause: Why the time is longer than on Nook HD+, even though Note 2 has a faster processor? The answer: power saving mode. On Nook, it was disabled, on Note 2 - enabled. Decided to test with power saving mode disabled (as with enabled, it also limits the processor speed):</p>

<h3>Samsung Galaxy Note 2 - ARM (Android 4.1.1), power saving disabled</h3>

<blockquote>
  <p>Java: Grand total time (5 runs): 7153 ms, with file reading total: 7459 ms</p>
  
  <p>C#: Grand total time (5 runs): 6906 ms, with file reading total: 7070 ms</p>
</blockquote>

<p>Now, surprisingly, C# is slightly faster than Java on ARM processor as well. Big improvement!</p>

<h1>Edit July 12, 2013</h1>

<p>We all know, that nothing beats native code for speed, and I was not satisfied with the performance of my sentence splitter in Java or C#, particularly that I need to improve it (and thus make it even slower). Decided to re-write it in C++. Here is a small (i.e. a smaller set of files than previous tests, for other reasons) comparison of the speed of native vs. Java on my Galaxy Note 2, with power saving mode disabled:</p>

<p>Java:
Grand total time (5 runs): 3292 ms, with file reading total: 3454 ms</p>

<p>Native thumb:
Grand total time (5 runs): 537 ms, with file reading total: 657 ms</p>

<p>Native arm:
Grand total time (5 runs): 458 ms, with file reading total: 587 ms</p>

<p>Looks like for my particular test, the native code is 6 to 7 times faster than Java. Caveat: could not use std::regex class on Android, so had to write my own specialized routines searching for paragraphs breaks or html tags. My initial tests of the same code on a PC using regex, were about 4 to 5 times faster than Java.</p>

<p>Phew! Waking raw memory with char* or wchar* pointers again, I instantly felt 20 years younger! :)</p>

<h1>Edit July 15, 2013</h1>

<p><strong><em>(Please see below, with edits of 7/30/2013, for much better results with Dot42)</em></strong></p>

<p>With some difficulty, I managed to port my C# tests to Dot42 (version 1.0.1.71 beta), another C# platform for Android. Preliminary results show that Dot42 code is about 3x (3 times) slower than Xamarin C# (v. 4.7.11), on an Intel Android emulator. One problem is that System.Text.RegularExpressions class in Dot42 does not have the Split() function that I used in Xamarin tests, so I used Java.Util.Regex class instead, and Java.Util.Regex.Pattern.Split(), so in this particular place in the code, there is this small difference. Should not be a big problem though. Dot42 compiles to Dalvik (DEX) code, so it cooperates with Java on Android natively, does not need expensive interop from C# to Java like Xamarin.</p>

<p>Just for comparison, I also run the test on ARM devices - here the Dot42 code is ""only"" 2x slower than Xamarin C#. Here are my results:</p>

<h3>HTC Nexus One Android 2.3.7 (ARM)</h3>

<blockquote>
  <p>Java: Grand total time (5 runs): 12187 ms, with file reading total: 13200 ms</p>
  
  <p>Xamarin C#: Grand total time (5 runs): 13935 ms, with file reading total: 14465 ms</p>
  
  <p>Dot42 C#: Grand total time (5 runs): 26000 ms, with file reading total: 27168 ms</p>
</blockquote>

<h3>Samsung Galaxy Note 2, Android 4.1.1 (ARM)</h3>

<blockquote>
  <p>Java: Grand total time (5 runs): 6895 ms, with file reading total: 7275 ms</p>
  
  <p>Xamarin C#: Grand total time (5 runs): 6466 ms, with file reading total: 6720 ms</p>
  
  <p>Dot42 C#: Grand total time (5 runs): 11185 ms, with file reading total: 11843 ms</p>
</blockquote>

<h3>Intel emulator, Android 4.2 (x86)</h3>

<blockquote>
  <p>Java: Grand total time (5 runs): 2389 ms, with file reading total: 2770 ms</p>
  
  <p>Xamarin C#: Grand total time (5 runs): 1748 ms, with file reading total: 1933 ms</p>
  
  <p>Dot42 C#: Grand total time (5 runs): 5150 ms, with file reading total: 5459 ms</p>
</blockquote>

<p>To me, it was also interesting to note that Xamarin C# is slightly faster than Java on a newer ARM device and slightly slower on the old Nexus One. If anyone would like to run these tests as well, please let me know and I'll update the sources on GitHub. It would be particularly interesting to see results from a real Android device with Intel processor.</p>

<h2>Update 7/26/2013</h2>

<p>Just a quick update, re-compiled by benchmark apps with the latest Xamarin.Android 4.8, and also with dot42 1.0.1.72 update released today - no significant changes from the results reported before.</p>

<h2>Update 7/30/2013 - better results for dot42</h2>

<p>Re-tested Dot42 with Robert's (from dot42 makers) port of my Java code to C#. In my C# port done initially for Xamarin, I replaced some native Java classes, like ListArray, with List class native to C#, etc. Robert did not have my Dot42 source code, so he ported it again from Java and used original Java classes in such places, which benefits Dot42, I guess because it runs in Dalvik VM, like Java, and not in Mono, like Xamarin. Now Dot42 results are much better. Here is a log from my testing:</p>

<blockquote>
  <h2>7/30/2013 - Dot42 tests with more Java classes in Dot42 C#</h2>
  
  <h2>Intel emulator, Android 4.2</h2>
  
  <p>Dot42, Greg's Code using StringBuilder.Replace() (as in Xamarin):<br>
  Grand total time (5 runs): 3646 ms, with file reading total: 3830 ms </p>
  
  <p>Dot42, Greg's Code using String.Replace() (as in Java and Robert's code):<br>
  Grand total time (5 runs): 3027 ms, with file reading total: 3206 ms</p>
  
  <p>Dot42, Robert's Code:<br>
  Grand total time (5 runs): 1781 ms, with file reading total: 1999 ms</p>
  
  <p>Xamarin:<br>
  Grand total time (5 runs): 1373 ms, with file reading total: 1505 ms</p>
  
  <p>Java:<br>
  Grand total time (5 runs): 1841 ms, with file reading total: 2044 ms</p>
  
  <h2>ARM, Samsung Galaxy Note 2, power saving off, Android 4.1.1</h2>
  
  <p>Dot42, Greg's Code using StringBuilder.Replace() (as in Xamarin):<br>
  Grand total time (5 runs): 10875 ms, with file reading total: 11280 ms</p>
  
  <p>Dot42, Greg's Code using String.Replace() (as in Java and Robert's code):<br>
  Grand total time (5 runs): 9710 ms, with file reading total: 10097 ms</p>
  
  <p>Dot42, Robert's Code:<br>
  Grand total time (5 runs): 6279 ms, with file reading total: 6622 ms</p>
  
  <p>Xamarin:<br>
  Grand total time (5 runs): 6201 ms, with file reading total: 6476 ms</p>
  
  <p>Java:<br>
  Grand total time (5 runs): 7141 ms, with file reading total: 7479 ms</p>
</blockquote>

<p>I still think that Dot42 has a long way to go. Having Java-like classes (e.g. ArrayList) and a good performance with them would make porting code from Java to C# slightly easier. However, this is something I would not be likely to do a lot. I would rather want to use existing C# code (libraries etc.), which will use native C# classes (e.g. List), and that would perform slowly with the current dot42 code, and very well with Xamarin.</p>

<p>Greg</p>
",10,581
347,5887709,Getting random numbers in Java,https://stackoverflow.com/questions/5887709/getting-random-numbers-in-java,true,2629282,5887745,2,570,2020-01-31 14:35:47.000000,2011-05-05 01:52:46.000000,2020-01-31 14:35:47.000000,537967,"<p>I would like to get a random value between 1 to 50 in Java.</p>

<p>How may I do that with the help of <code>Math.random();</code>?</p>

<p>How do I bound the values that <code>Math.random()</code> returns?</p>
",4,574
348,297586,How to call a SOAP web service on Android,https://stackoverflow.com/questions/297586/how-to-call-a-soap-web-service-on-android,true,435177,303500,25,570,2015-11-29 08:13:14.000000,2008-11-18 09:32:18.000000,2018-05-07 18:48:13.000000,38426,"<p>I am having a lot of trouble finding good information on how to call a standard SOAP/WSDL web service with Android. All I've been able to find are either very convoluted documents and references to ""kSoap2"" and then some bit about parsing it all manually with <a href=""http://en.wikipedia.org/wiki/Simple_API_for_XML"" rel=""noreferrer"">SAX</a>. OK, that's fine, but it's 2008, so I figured there should be some good library for calling standard web services.</p>

<p>The web service is just basically one created in <a href=""http://en.wikipedia.org/wiki/NetBeans"" rel=""noreferrer"">NetBeans</a>. I would like to have IDE support for generating the plumbing classes. I just need the easiest/most-elegant way to contact a <a href=""http://en.wikipedia.org/wiki/Web_Services_Description_Language"" rel=""noreferrer"">WSDL</a> based web service from an Android-based phone.</p>
",1,571
349,3598770,Check whether a String is not Null and not Empty,https://stackoverflow.com/questions/3598770/check-whether-a-string-is-not-null-and-not-empty,true,1206759,3598792,35,569,2022-12-02 20:21:00.000000,2010-08-30 16:01:47.000000,2023-08-18 12:23:45.000000,,"<p>How can I check whether a string is not <code>null</code> and not empty?</p>
<pre><code>public void doStuff(String str)
{
    if (str != null && str != ""**here I want to check the 'str' is empty or not**"")
    {
        /* handle empty string */
    }
    /* ... */
}
</code></pre>
",2,571
